MSOA,Name,index-of-transport-accessibility,chargepoints,ULEVs
E02004751,"Yateley East",0,0,147.0
E02004752,"Yateley West & Eversley",0,0,488.0
E02004753,"Blackwater",0,0,708.0
E02004754,"Hartley Wintney & Heckfield",0,2,1055.0
E02004755,"Fleet North",0,6,1201.0
E02004756,"Hook & Rotherwick",0,3,928.0
E02004757,"Fleet South & Pondtail",0,0,378.0
E02004758,"Fleet West & Winchfield",0,0,1249.0
E02004759,"Crookham East",0,0,378.0
E02004760,"Crookham West",0,0,730.0
E02004761,"Odiham & Warnborough",0,0,556.0
